"","X.1","Label","Area","Mean","StdDev","X","Y","XM","YM","BX","BY","Width","Height","Circ.","IntDen","RawIntDen","AR","Round","Solidity","Image"
"223",6,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_13_oir_cropped_inside_tif_corrected-2_nuc_cleared.tiff_colocs",14,255,0,433.143,405.643,433.143,405.643,431,404,5,4,0.993,3570,3570,1.332,0.751,0.848,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_13_oir_cropped_inside_tif_corrected-2_nuc_cleared_colocResults_0.csv"
"224",7,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_13_oir_cropped_inside_tif_corrected-2_nuc_cleared.tiff_colocs",11,255,0,617.955,461.136,617.955,461.136,616,459,4,4,1,2805,2805,1.139,0.878,0.815,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_13_oir_cropped_inside_tif_corrected-2_nuc_cleared_colocResults_0.csv"
"225",8,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_13_oir_cropped_inside_tif_corrected-2_nuc_cleared.tiff_colocs",7,255,0,912.214,482.5,912.214,482.5,911,481,3,3,1,1785,1785,1.069,0.936,0.875,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_13_oir_cropped_inside_tif_corrected-2_nuc_cleared_colocResults_0.csv"
"226",9,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_13_oir_cropped_inside_tif_corrected-2_nuc_cleared.tiff_colocs",15,255,0,490.233,538.9,490.233,538.9,488,536,5,6,0.723,3825,3825,2.006,0.499,0.732,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_13_oir_cropped_inside_tif_corrected-2_nuc_cleared_colocResults_0.csv"
"227",10,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_13_oir_cropped_inside_tif_corrected-2_nuc_cleared.tiff_colocs",13,255,0,630.115,551.346,630.115,551.346,628,549,4,5,0.922,3315,3315,1.714,0.583,0.839,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_13_oir_cropped_inside_tif_corrected-2_nuc_cleared_colocResults_0.csv"
"228",11,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_13_oir_cropped_inside_tif_corrected-2_nuc_cleared.tiff_colocs",10,255,0,605.9,567.7,605.9,567.7,604,566,4,3,0.806,2550,2550,1.469,0.681,0.87,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_13_oir_cropped_inside_tif_corrected-2_nuc_cleared_colocResults_0.csv"
"229",12,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_13_oir_cropped_inside_tif_corrected-2_nuc_cleared.tiff_colocs",17,255,0,499.971,623.853,499.971,623.853,497,622,6,4,0.911,4335,4335,1.528,0.654,0.829,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_13_oir_cropped_inside_tif_corrected-2_nuc_cleared_colocResults_0.csv"
"230",13,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_13_oir_cropped_inside_tif_corrected-2_nuc_cleared.tiff_colocs",18,255,0,524.833,743.833,524.833,743.833,522,740,5,7,0.514,4590,4590,1.742,0.574,0.632,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_13_oir_cropped_inside_tif_corrected-2_nuc_cleared_colocResults_0.csv"
"231",14,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_13_oir_cropped_inside_tif_corrected-2_nuc_cleared.tiff_colocs",15,255,0,595.033,756.367,595.033,756.367,592,754,6,4,0.869,3825,3825,1.996,0.501,0.789,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_13_oir_cropped_inside_tif_corrected-2_nuc_cleared_colocResults_0.csv"
"232",15,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_13_oir_cropped_inside_tif_corrected-2_nuc_cleared.tiff_colocs",28,255,0,525.143,785.25,525.143,785.25,522,783,7,5,0.819,7140,7140,1.369,0.731,0.862,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_13_oir_cropped_inside_tif_corrected-2_nuc_cleared_colocResults_0.csv"
"233",16,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_13_oir_cropped_inside_tif_corrected-2_nuc_cleared.tiff_colocs",13,255,0,549.808,790.269,549.808,790.269,548,788,4,5,0.922,3315,3315,1.292,0.774,0.788,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_13_oir_cropped_inside_tif_corrected-2_nuc_cleared_colocResults_0.csv"
"234",17,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_13_oir_cropped_inside_tif_corrected-2_nuc_cleared.tiff_colocs",7,255,0,569.214,923.071,569.214,923.071,567,922,4,2,0.943,1785,1785,1.936,0.517,0.933,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_13_oir_cropped_inside_tif_corrected-2_nuc_cleared_colocResults_0.csv"
"235",18,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_13_oir_cropped_inside_tif_corrected-2_nuc_cleared.tiff_colocs",8,255,0,579.375,982.625,579.375,982.625,578,981,3,3,1,2040,2040,1.229,0.814,0.941,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_13_oir_cropped_inside_tif_corrected-2_nuc_cleared_colocResults_0.csv"
"236",1,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_14_oir_cropped_inside_tif_corrected-2_nuc_cleared.tiff_colocs",2,255,0,923.5,191,923.5,191,923,190,1,2,1,510,510,2,0.5,1,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_14_oir_cropped_inside_tif_corrected-2_nuc_cleared_colocResults_0.csv"
"237",2,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_14_oir_cropped_inside_tif_corrected-2_nuc_cleared.tiff_colocs",13,255,0,416.346,408.962,416.346,408.962,414,407,4,4,1,3315,3315,1.148,0.871,0.897,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_14_oir_cropped_inside_tif_corrected-2_nuc_cleared_colocResults_0.csv"
"238",3,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_14_oir_cropped_inside_tif_corrected-2_nuc_cleared.tiff_colocs",1,255,0,372.5,481.5,372.5,481.5,372,481,1,1,1,255,255,1,1,1,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_14_oir_cropped_inside_tif_corrected-2_nuc_cleared_colocResults_0.csv"
"239",4,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_14_oir_cropped_inside_tif_corrected-2_nuc_cleared.tiff_colocs",18,255,0,407.778,529.222,407.778,529.222,406,526,4,7,0.755,4590,4590,1.934,0.517,0.818,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_14_oir_cropped_inside_tif_corrected-2_nuc_cleared_colocResults_0.csv"
"240",5,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_14_oir_cropped_inside_tif_corrected-2_nuc_cleared.tiff_colocs",14,255,0,427,562,427,562,425,560,4,4,1,3570,3570,1.319,0.758,0.933,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_14_oir_cropped_inside_tif_corrected-2_nuc_cleared_colocResults_0.csv"
"241",6,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_14_oir_cropped_inside_tif_corrected-2_nuc_cleared.tiff_colocs",11,255,0,198.136,758.409,198.136,758.409,196,757,4,3,1,2805,2805,1.372,0.729,0.957,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_14_oir_cropped_inside_tif_corrected-2_nuc_cleared_colocResults_0.csv"
"242",7,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_14_oir_cropped_inside_tif_corrected-2_nuc_cleared.tiff_colocs",3,255,0,229.5,830.5,229.5,830.5,228,830,3,1,0.967,765,765,3,0.333,1,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_14_oir_cropped_inside_tif_corrected-2_nuc_cleared_colocResults_0.csv"
"243",1,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_16_oir_cropped_inside_tif_corrected-1_nuc_cleared.tiff_colocs",18,255,0,375.889,449.5,375.889,449.5,373,447,6,5,0.868,4590,4590,1.609,0.621,0.783,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_16_oir_cropped_inside_tif_corrected-1_nuc_cleared_colocResults_0.csv"
"244",1,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_16_oir_cropped_inside_tif_corrected-2_nuc_cleared.tiff_colocs",5,255,0,77.7,133.1,77.7,133.1,76,132,3,2,1,1275,1275,1.553,0.644,0.909,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_16_oir_cropped_inside_tif_corrected-2_nuc_cleared_colocResults_0.csv"
"245",2,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_16_oir_cropped_inside_tif_corrected-2_nuc_cleared.tiff_colocs",15,255,0,373.233,397.3,373.233,397.3,371,395,5,4,0.898,3825,3825,1.494,0.669,0.857,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_16_oir_cropped_inside_tif_corrected-2_nuc_cleared_colocResults_0.csv"
"246",3,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_16_oir_cropped_inside_tif_corrected-2_nuc_cleared.tiff_colocs",9,255,0,722.167,607.389,722.167,607.389,720,606,4,3,1,2295,2295,1.34,0.746,0.857,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_16_oir_cropped_inside_tif_corrected-2_nuc_cleared_colocResults_0.csv"
"247",4,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_16_oir_cropped_inside_tif_corrected-2_nuc_cleared.tiff_colocs",16,255,0,523.25,609.938,523.25,609.938,521,608,5,4,1,4080,4080,1.234,0.81,0.889,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_16_oir_cropped_inside_tif_corrected-2_nuc_cleared_colocResults_0.csv"
"248",5,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_16_oir_cropped_inside_tif_corrected-2_nuc_cleared.tiff_colocs",44,255,0,451.773,648.523,451.773,648.523,448,645,8,7,0.847,11220,11220,1.416,0.706,0.898,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_16_oir_cropped_inside_tif_corrected-2_nuc_cleared_colocResults_0.csv"
"249",1,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_17_oir_cropped_inside_tif_corrected-2_nuc_cleared.tiff_colocs",10,255,0,517.9,356.1,517.9,356.1,516,354,4,4,0.982,2550,2550,1.165,0.858,0.769,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_17_oir_cropped_inside_tif_corrected-2_nuc_cleared_colocResults_0.csv"
"250",2,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_17_oir_cropped_inside_tif_corrected-2_nuc_cleared.tiff_colocs",14,255,0,390.786,385.786,390.786,385.786,388,384,5,4,0.911,3570,3570,1.5,0.667,0.824,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_17_oir_cropped_inside_tif_corrected-2_nuc_cleared_colocResults_0.csv"
"251",3,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_17_oir_cropped_inside_tif_corrected-2_nuc_cleared.tiff_colocs",9,255,0,486.833,530.944,486.833,530.944,485,529,3,4,1,2295,2295,1.536,0.651,0.857,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_17_oir_cropped_inside_tif_corrected-2_nuc_cleared_colocResults_0.csv"
"252",4,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_17_oir_cropped_inside_tif_corrected-2_nuc_cleared.tiff_colocs",14,255,0,647.071,678.429,647.071,678.429,645,676,4,5,0.993,3570,3570,1.24,0.807,0.824,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_17_oir_cropped_inside_tif_corrected-2_nuc_cleared_colocResults_0.csv"
"253",5,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_17_oir_cropped_inside_tif_corrected-2_nuc_cleared.tiff_colocs",3,255,0,366.5,715.5,366.5,715.5,366,714,1,3,0.809,765,765,3,0.333,1,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_17_oir_cropped_inside_tif_corrected-2_nuc_cleared_colocResults_0.csv"
"254",1,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_18_oir_cropped_inside_tif_corrected-1_nuc_cleared.tiff_colocs",10,255,0,492.7,262.5,492.7,262.5,491,261,4,3,1,2550,2550,1.236,0.809,0.909,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_18_oir_cropped_inside_tif_corrected-1_nuc_cleared_colocResults_0.csv"
"255",1,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_18_oir_cropped_inside_tif_corrected-2_nuc_cleared.tiff_colocs",16,255,0,493.5,263,493.5,263,491,261,5,4,1,4080,4080,1.209,0.827,0.889,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_18_oir_cropped_inside_tif_corrected-2_nuc_cleared_colocResults_0.csv"
"256",2,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_18_oir_cropped_inside_tif_corrected-2_nuc_cleared.tiff_colocs",15,255,0,55.367,322.967,55.367,322.967,53,321,5,4,1,3825,3825,1.127,0.887,0.857,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_18_oir_cropped_inside_tif_corrected-2_nuc_cleared_colocResults_0.csv"
"257",3,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_18_oir_cropped_inside_tif_corrected-2_nuc_cleared.tiff_colocs",16,255,0,417.75,368.625,417.75,368.625,415,366,6,6,0.611,4080,4080,2.135,0.468,0.667,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_18_oir_cropped_inside_tif_corrected-2_nuc_cleared_colocResults_0.csv"
"258",4,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_18_oir_cropped_inside_tif_corrected-2_nuc_cleared.tiff_colocs",10,255,0,410.4,494.4,410.4,494.4,408,493,5,3,0.887,2550,2550,1.577,0.634,0.8,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_18_oir_cropped_inside_tif_corrected-2_nuc_cleared_colocResults_0.csv"
"259",5,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_18_oir_cropped_inside_tif_corrected-2_nuc_cleared.tiff_colocs",15,255,0,485.633,713.967,485.633,713.967,483,712,5,4,1,3825,3825,1.127,0.887,0.857,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_18_oir_cropped_inside_tif_corrected-2_nuc_cleared_colocResults_0.csv"
"260",6,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_18_oir_cropped_inside_tif_corrected-2_nuc_cleared.tiff_colocs",15,255,0,356.233,945.1,356.233,945.1,354,943,4,5,0.804,3825,3825,1.279,0.782,0.857,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_18_oir_cropped_inside_tif_corrected-2_nuc_cleared_colocResults_0.csv"
"261",1,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_19_oir_cropped_inside_tif_corrected-2_nuc_cleared.tiff_colocs",58,255,0,775.552,329.362,775.552,329.362,771,325,9,9,0.943,14790,14790,1.477,0.677,0.899,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_19_oir_cropped_inside_tif_corrected-2_nuc_cleared_colocResults_0.csv"
"262",2,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_19_oir_cropped_inside_tif_corrected-2_nuc_cleared.tiff_colocs",2,255,0,560,455.5,560,455.5,559,455,2,1,1,510,510,2,0.5,1,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_19_oir_cropped_inside_tif_corrected-2_nuc_cleared_colocResults_0.csv"
"263",3,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_19_oir_cropped_inside_tif_corrected-2_nuc_cleared.tiff_colocs",4,255,0,863.5,591,863.5,591,862,590,3,2,1,1020,1020,2.031,0.492,0.8,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_19_oir_cropped_inside_tif_corrected-2_nuc_cleared_colocResults_0.csv"
"264",4,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_19_oir_cropped_inside_tif_corrected-2_nuc_cleared.tiff_colocs",11,255,0,268.5,692.5,268.5,692.5,266,691,5,3,0.976,2805,2805,1.469,0.681,0.846,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_19_oir_cropped_inside_tif_corrected-2_nuc_cleared_colocResults_0.csv"
"265",1,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_2_oir_cropped_inside_tif_corrected-2_nuc_cleared.tiff_colocs",5,255,0,868.7,246.9,868.7,246.9,867,246,3,2,1,1275,1275,1.553,0.644,0.909,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_2_oir_cropped_inside_tif_corrected-2_nuc_cleared_colocResults_0.csv"
"266",1,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_20_oir_cropped_inside_tif_corrected-1_nuc_cleared.tiff_colocs",6,255,0,616.333,286.167,616.333,286.167,615,285,3,3,0.916,1530,1530,1.124,0.89,0.8,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_20_oir_cropped_inside_tif_corrected-1_nuc_cleared_colocResults_0.csv"
"267",2,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_20_oir_cropped_inside_tif_corrected-1_nuc_cleared.tiff_colocs",9,255,0,518.167,459.278,518.167,459.278,516,458,4,3,1,2295,2295,1.185,0.844,0.857,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_20_oir_cropped_inside_tif_corrected-1_nuc_cleared_colocResults_0.csv"
"268",3,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_20_oir_cropped_inside_tif_corrected-1_nuc_cleared.tiff_colocs",11,255,0,465.045,486.136,465.045,486.136,463,484,4,4,1,2805,2805,1.139,0.878,0.815,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_20_oir_cropped_inside_tif_corrected-1_nuc_cleared_colocResults_0.csv"
"269",1,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_20_oir_cropped_inside_tif_corrected-2_nuc_cleared.tiff_colocs",6,255,0,616,286,616,286,614,285,4,2,0.916,1530,1530,2.082,0.48,0.857,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_20_oir_cropped_inside_tif_corrected-2_nuc_cleared_colocResults_0.csv"
"270",2,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_20_oir_cropped_inside_tif_corrected-2_nuc_cleared.tiff_colocs",7,255,0,562.5,379.357,562.5,379.357,561,378,3,3,0.8,1785,1785,1.247,0.802,0.824,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_20_oir_cropped_inside_tif_corrected-2_nuc_cleared_colocResults_0.csv"
"271",3,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_20_oir_cropped_inside_tif_corrected-2_nuc_cleared.tiff_colocs",2,255,0,488,454.5,488,454.5,487,454,2,1,1,510,510,2,0.5,1,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_20_oir_cropped_inside_tif_corrected-2_nuc_cleared_colocResults_0.csv"
"272",4,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_20_oir_cropped_inside_tif_corrected-2_nuc_cleared.tiff_colocs",11,255,0,465.045,486.136,465.045,486.136,463,484,4,4,1,2805,2805,1.139,0.878,0.815,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_20_oir_cropped_inside_tif_corrected-2_nuc_cleared_colocResults_0.csv"
"273",5,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_20_oir_cropped_inside_tif_corrected-2_nuc_cleared.tiff_colocs",11,255,0,570.864,498.136,570.864,498.136,569,496,4,4,0.976,2805,2805,1.328,0.753,0.815,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_20_oir_cropped_inside_tif_corrected-2_nuc_cleared_colocResults_0.csv"
"274",6,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_20_oir_cropped_inside_tif_corrected-2_nuc_cleared.tiff_colocs",29,255,0,529.914,585.5,529.914,585.5,526,582,7,6,0.898,7395,7395,1.323,0.756,0.841,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_20_oir_cropped_inside_tif_corrected-2_nuc_cleared_colocResults_0.csv"
"275",7,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_20_oir_cropped_inside_tif_corrected-2_nuc_cleared.tiff_colocs",1,255,0,223.5,824.5,223.5,824.5,223,824,1,1,1,255,255,1,1,1,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_20_oir_cropped_inside_tif_corrected-2_nuc_cleared_colocResults_0.csv"
"276",1,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_21_oir_cropped_inside_tif_corrected-1_nuc_cleared.tiff_colocs",11,255,0,552.864,463.409,552.864,463.409,551,462,4,3,1,2805,2805,1.372,0.729,0.957,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_21_oir_cropped_inside_tif_corrected-1_nuc_cleared_colocResults_0.csv"
"277",2,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_21_oir_cropped_inside_tif_corrected-1_nuc_cleared.tiff_colocs",30,255,0,607.967,647.133,607.967,647.133,604,644,7,6,0.83,7650,7650,1.589,0.629,0.87,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_21_oir_cropped_inside_tif_corrected-1_nuc_cleared_colocResults_0.csv"
"278",1,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_21_oir_cropped_inside_tif_corrected-2_nuc_cleared.tiff_colocs",16,255,0,482.5,214.812,482.5,214.812,480,213,5,4,0.857,4080,4080,1.514,0.661,0.865,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_21_oir_cropped_inside_tif_corrected-2_nuc_cleared_colocResults_0.csv"
"279",2,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_21_oir_cropped_inside_tif_corrected-2_nuc_cleared.tiff_colocs",4,255,0,804,385,804,385,803,384,2,2,1,1020,1020,1,1,1,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_21_oir_cropped_inside_tif_corrected-2_nuc_cleared_colocResults_0.csv"
"280",3,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_21_oir_cropped_inside_tif_corrected-2_nuc_cleared.tiff_colocs",15,255,0,463.5,419.567,463.5,419.567,461,417,5,5,0.869,3825,3825,1.105,0.905,0.769,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_21_oir_cropped_inside_tif_corrected-2_nuc_cleared_colocResults_0.csv"
"281",4,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_21_oir_cropped_inside_tif_corrected-2_nuc_cleared.tiff_colocs",14,255,0,552.857,463.286,552.857,463.286,551,461,4,5,0.993,3570,3570,1.264,0.791,0.848,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_21_oir_cropped_inside_tif_corrected-2_nuc_cleared_colocResults_0.csv"
"282",5,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_21_oir_cropped_inside_tif_corrected-2_nuc_cleared.tiff_colocs",27,255,0,584.722,610.907,584.722,610.907,581,608,8,6,0.772,6885,6885,1.922,0.52,0.771,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_21_oir_cropped_inside_tif_corrected-2_nuc_cleared_colocResults_0.csv"
"283",6,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_21_oir_cropped_inside_tif_corrected-2_nuc_cleared.tiff_colocs",38,255,0,606.816,647.289,606.816,647.289,603,644,8,7,0.861,9690,9690,1.746,0.573,0.874,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_21_oir_cropped_inside_tif_corrected-2_nuc_cleared_colocResults_0.csv"
"284",1,"Output\240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_3_oir_cropped_inside_tif_corrected-1_nuc_cleared.tiff_colocs",19,255,0,93.553,117.711,93.553,117.711,91,115,5,5,1,4845,4845,1.159,0.863,0.864,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_3_oir_cropped_inside_tif_corrected-1_nuc_cleared_colocResults_0.csv"
