Image,Red Puncta Count,Green Puncta Count,Colocalized Puncta Count,Offset Used,Lower Red Threshold,Upper Red Threshold,Lower Green Threshold,Upper Green Threshold,Red Min Pixel,Green Min Pixel,Scale,Unit
Output\WT_Pair3_L2R2_1-3_1_00.tif,1191,5273,440,0,0,0,0,0,4,4,1,pixels
Output\WT_Pair3_L2R2_13-15_0_00.tif,667,666,332,0,0,0,0,0,4,4,1,pixels
Output\WT_Pair3_L2R2_13-15_0_25.tif,667,666,332,0,0,0,0,0,4,4,1,pixels
Output\WT_Pair3_L2R2_13-15_0_50.tif,663,653,322,0,0,0,0,0,4,4,1,pixels
Output\WT_Pair3_L2R2_13-15_0_75.tif,578,1244,277,0,0,0,0,0,4,4,1,pixels
Output\WT_Pair3_L2R2_13-15_1_00.tif,722,4872,268,0,0,0,0,0,4,4,1,pixels
Output\WT_Pair3_L2R6_1-3_0_00.tif,667,666,265,0,0,0,0,0,4,4,1,pixels
Output\WT_Pair3_L2R6_1-3_0_25.tif,667,666,267,0,0,0,0,0,4,4,1,pixels
Output\WT_Pair3_L2R6_1-3_0_50.tif,667,653,269,0,0,0,0,0,4,4,1,pixels
Output\WT_Pair3_L2R6_1-3_0_75.tif,636,3543,217,0,0,0,0,0,4,4,1,pixels
Output\WT_Pair3_L2R6_1-3_1_00.tif,552,5759,207,0,0,0,0,0,4,4,1,pixels
Output\WT_Pair3_L2R6_13-15_0_00.tif,667,666,332,0,0,0,0,0,4,4,1,pixels
Output\WT_Pair3_L2R6_13-15_0_25.tif,667,666,332,0,0,0,0,0,4,4,1,pixels
Output\WT_Pair3_L2R6_13-15_0_50.tif,667,666,332,0,0,0,0,0,4,4,1,pixels
Output\WT_Pair3_L2R6_13-15_0_75.tif,667,1267,338,0,0,0,0,0,4,4,1,pixels
Output\WT_Pair3_L2R6_13-15_1_00.tif,643,4778,327,0,0,0,0,0,4,4,1,pixels
